addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
충청북도 제천시 의림지로 30 (모산동),,33,,A02,A0202,A02020600,3033909,12,20231107014725,http://tong.visitkorea.or.kr/cms/resource/09/3005809_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3005809_image3_1.JPG,Type3,128.2080682374,37.1751054115,6,20231107184453,7,,의림지 파크 랜드,27137
충청북도 제천시 의림지로 33,(모산동),33,0,A02,A0202,A02020700,2751857,12,20210930185242,http://tong.visitkorea.or.kr/cms/resource/42/2751942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2751942_image2_1.jpg,Type3,128.2080793747,37.1741832958,6,20231011130649,7,,의림지솔밭공원,27137
전라남도 곡성군 입면 송전종방길 222,(입면),38,0,A02,A0201,A02010700,250349,12,20071024090000,http://tong.visitkorea.or.kr/cms/resource/11/757511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/757511_image3_1.jpg,Type3,127.1871878014,35.3182545503,6,20231209170616,3,,의마총,57509
강원특별자치도 원주시 지정면 지정로 626,,32,0,A02,A0201,A02010700,129290,12,20061031090000,http://tong.visitkorea.or.kr/cms/resource/05/195305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/195305_image3_1.jpg,Type3,127.8204787920,37.3439176108,6,20231106114839,9,,의민공사우,26359
충청남도 금산군 남이면 심천길 8-9,,34,0,A02,A0205,A02050200,126875,12,20020513090000,http://tong.visitkorea.or.kr/cms/resource/79/1600179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1600179_image3_1.jpg,Type3,127.4761568291,36.0521929571,6,20231207173126,2,,의병승장비,32752
전라북도 장수군 번암면 성암길 92,,37,0,A02,A0205,A02050200,127359,12,20040223090000,,,,127.5374604074,35.5023648014,6,20231110024051,11,,의사전해산 추모비,55662
경상북도 영주시 장수면 용주로342번길 11-22,,35,0,A02,A0201,A02010700,1959097,12,20141023001335,,,,128.5443523352,36.7833317121,6,20231213142427,14,,의산서원,36144
광주광역시 북구 무등로 1550,(금곡동),5,0,A01,A0101,A01010400,2614846,12,20190809233704,http://tong.visitkorea.or.kr/cms/resource/44/2614844_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/44/2614844_image2_1.bmp,Type3,126.9890013959,35.1441458348,6,20231206131848,4,,의상봉 (무등산권 국가지질공원),61147
경상북도 의성군 금성면 대리리,,35,0,A02,A0201,A02010700,791209,12,20090902021228,http://tong.visitkorea.or.kr/cms/resource/33/721733_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/721733_image3_1.jpg,Type3,128.6749998299,36.2739811763,6,20231207104916,19,,의성 경덕왕릉,37355
경상북도 의성군 금성면 초전1길,일대,35,0,A02,A0201,A02010700,791558,12,20090902230041,http://tong.visitkorea.or.kr/cms/resource/49/2631049_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2631049_image3_1.jpg,Type3,128.6734444027,36.2742866682,6,20231205161705,19,,의성 금성산 고분군,37350
경상북도 의성군 점곡면 만취당길 17,,35,0,A02,A0201,A02010700,791500,12,20090902202357,http://tong.visitkorea.or.kr/cms/resource/38/722238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/722238_image3_1.jpg,Type3,128.7620989248,36.4242268188,6,20230504143826,19,,의성 만취당,37321
경상북도 의성군 점곡면 점곡길 17,,35,0,A01,A0102,A01020100,127083,12,20040219090000,http://tong.visitkorea.or.kr/cms/resource/52/3061752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3061752_image3_1.jpg,Type3,128.7619794505,36.4256266568,6,20231207104101,19,,의성 사촌리 가로숲,37321
경상북도 의성군 점곡면 만취당길 12,(점곡면) 부근,35,0,A01,A0102,A01020100,791511,12,20090902204106,http://tong.visitkorea.or.kr/cms/resource/99/722399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/722399_image3_1.jpg,Type3,128.7618739440,36.4242740314,6,20231207134550,19,,의성 사촌리 향나무,37321
경상북도 의성군 점곡면 점곡길 17-1,,35,0,A02,A0201,A02010600,894183,12,20091211192828,http://tong.visitkorea.or.kr/cms/resource/22/1954922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1954922_image3_1.jpg,Type3,128.7619516732,36.4257099805,6,20231207103214,19,,의성 사촌마을,37321
경상북도 의성군 금성면 수정사길 19,,35,0,A01,A0101,A01010500,791432,12,20090902193635,,,,128.7030093339,36.2433879562,6,20231207105719,19,,의성 산운생태공원,37352
경상북도 의성군 점곡면 의성길안로 1034,,35,0,A02,A0201,A02010400,791531,12,20090902223122,http://tong.visitkorea.or.kr/cms/resource/05/722405_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/722405_image3_1.jpg,Type3,128.7740290960,36.4008741467,6,20231213143231,19,,의성 소계당,37325
경상북도 의성군 안사면 월소3길 62-13,(안사면) 부근,35,0,A01,A0102,A01020100,791540,12,20090902224259,http://tong.visitkorea.or.kr/cms/resource/45/722445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/722445_image3_1.jpg,Type3,128.4237880637,36.4940375320,6,20231207121050,19,,의성 월소리 소나무,37305
경상북도 의성군 금성면 공룡로 179-18,,35,0,A01,A0102,A01020200,127086,12,20040219090000,http://tong.visitkorea.or.kr/cms/resource/56/2631056_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2631056_image3_1.jpg,Type3,128.6957198675,36.2862801648,6,20230109144625,19,,의성 제오리 공룡발자국화석 산지,37351
경상북도 의성군 금성면 대리리,,35,0,A02,A0201,A02010700,2629038,12,20191023010706,http://tong.visitkorea.or.kr/cms/resource/15/2631315_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/15/2631315_image2_1.bmp,Type3,128.6726252600,36.2662459005,6,20230823113457,19,,의성 조문국사적지,37355
경상북도 의성군 금성면 오층석탑길 5-3,,35,0,A02,A0205,A02050200,127087,12,20040226090000,http://tong.visitkorea.or.kr/cms/resource/57/2631057_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2631057_image3_1.jpg,Type3,128.6838218050,36.2552445829,6,20231207113558,19,,의성 탑리리 오층석탑,37356
경상북도 의성군 봉양면 도리원2길 88-42,,35,0,A02,A0202,A02020300,126728,12,20040219090000,http://tong.visitkorea.or.kr/cms/resource/50/2541550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2541550_image2_1.jpg,Type3,128.5892621232,36.3039678320,6,20230413021113,19,,의성 탑산약수온천,37361
경상북도 의성군 단북면 안계길 255-13,,35,0,A02,A0203,A02030400,2705361,12,20210204020305,,,,128.4273128684,36.3922297676,6,20231207112724,19,,의성 펫월드,37372
경상북도 의성군 신평면 덕봉리,,35,0,A01,A0101,A01011800,2781572,12,20211126192916,http://tong.visitkorea.or.kr/cms/resource/10/2794710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2794710_image2_1.jpg,Type3,128.5440253354,36.4683454816,6,20231011153840,19,,의성가음지,37315
경상북도 안동시 서후면 풍산태사로 2830-6,,35,0,A02,A0201,A02010400,250372,12,20071024090000,,,,128.6695490074,36.6095983791,6,20230403150851,11,,의성김씨학봉종택,36616
경상북도 의성군 신평면 왜가리길 1185,,35,0,A01,A0101,A01010500,2720029,12,20210608210138,,,,128.5279818491,36.4846766522,6,20230302135039,19,,의성왜가리생태마을,37315
경상북도 의성군 의성읍,,35,0,A01,A0102,A01020100,791462,12,20090902195858,http://tong.visitkorea.or.kr/cms/resource/04/722204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/722204_image3_1.jpg,Type3,128.6960319583,36.3482592297,6,20231207121432,19,,의성읍 도서동의 회나무,37343
경상북도 의성군 점곡면 중리들길 14-33,,35,0,A01,A0101,A01010900,2738039,12,20210831224714,http://tong.visitkorea.or.kr/cms/resource/62/2738462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2738462_image2_1.jpg,Type3,128.7465225856,36.4222184212,6,20230807144423,19,,의성점곡계곡,37321
경상북도 의성군 의성읍 향교길 57,,35,0,A02,A0201,A02010700,791585,12,20090902231645,,,,128.7013148076,36.3488175980,6,20231207133719,19,,의성향교,37341
경상남도 하동군 화개면 화개로 1405-4,,36,0,A02,A0203,A02030100,2632971,12,20191104224542,http://tong.visitkorea.or.kr/cms/resource/66/2632966_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/66/2632966_image2_1.bmp,Type3,127.6480173650,35.2877576480,6,20231113174036,18,,의신 베어빌리지,52300
경상남도 하동군 화개면 화개로 1405-4,,36,0,A02,A0203,A02030100,128503,12,20050516090000,http://tong.visitkorea.or.kr/cms/resource/79/2671379_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2671379_image3_1.jpg,Type3,127.6486394867,35.2895157939,6,20231006171137,18,,의신마을,52300
경기도 광주시 남한산성면 엄미길,,31,0,A02,A0201,A02010700,1625075,12,20120509010737,,,,127.2135187426,37.4805101359,6,20231122134514,5,,의안대군방석묘역,12701
강원특별자치도 춘천시 수변공원길 18,(삼천동),32,0,A02,A0202,A02020700,2774537,12,20211116003418,,,,127.7081289958,37.8736679871,6,20230703184610,13,,의암공원,24239
강원특별자치도 춘천시 신동면 옛경춘로 62-15,,32,0,A02,A0204,A02040800,2465230,12,20161220230846,,,,127.6803438410,37.8329472061,6,20231123112239,13,,의암수력발전소,24411
강원특별자치도 춘천시 칠전동 485,,32,0,A02,A0205,A02050600,2605236,12,20190604234532,http://tong.visitkorea.or.kr/cms/resource/13/2748613_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2748613_image3_1.jpg,Type3,127.6799656772,37.8471622126,6,20230703185707,13,,의암스카이워크,
강원특별자치도 춘천시 동면 공단로 104,,32,0,A03,A0302,A03022700,2710608,12,20210323232719,http://tong.visitkorea.or.kr/cms/resource/31/2748631_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2748631_image3_1.jpg,Type3,127.7489662989,37.8954273284,6,20230802194610,13,,의암호자전거길(봄내길코스),24210
경상남도 의령군 유곡면 청정로16길 57-57,,36,0,A02,A0201,A02010700,1960007,12,20141024223055,,,,128.3176658591,35.4285092322,6,20231117102504,12,,의양서원,52113
충청남도 부여군 부여읍 의열로29번길 11-33,(부여읍),34,0,A02,A0201,A02010700,1956393,12,20141015224057,,,,126.9167785015,36.2803876409,6,20231207150801,6,,의열사(부여),33149
서울특별시 용산구 효창원로 177-18,,1,0,A02,A0201,A02010700,1829827,12,20130724001318,http://tong.visitkorea.or.kr/cms/resource/55/1985655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1985655_image3_1.jpg,Type3,126.9605427036,37.5452647296,6,20230412091613,21,,의열사(용산),04311
경상남도 밀양시 노상하1길 27,,36,,A02,A0204,A02040800,2822120,12,20220527142831,http://tong.visitkorea.or.kr/cms/resource/43/2822043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2822043_image3_1.jpg,Type3,128.7508344413,35.4934514731,6,20220531135441,7,,의열체험관,50427
경기도 의왕시 안양판교로 500,(청계동),31,0,A02,A0203,A02030400,2743315,12,20210910225519,,,,127.0249744497,37.3935862690,6,20231206122237,24,,의왕도깨비도로,16011
경기도 의왕시 오매기백운산길 54-10 의왕어린이천문대,,31,,A01,A0101,A01010500,2859584,12,20220926145849,,,,126.9979334954,37.3568317139,6,20231205135536,24,,의왕어린이천문대,16065
경기도 의왕시 철도박물관로 142,(월암동),31,0,A02,A0204,A02040800,2463812,12,20161219232348,,,,126.9512805990,37.3140219546,6,20231209103313,24,,의왕철도박물관,16106
경기도 의정부시 호국로1309번길 7,(의정부동) 일대,31,0,A02,A0203,A02030600,612807,12,20080821015515,http://tong.visitkorea.or.kr/cms/resource/61/1775961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1775961_image3_1.jpg,Type3,127.0491428378,37.7446209136,6,20230911202607,25,,의정부 부대찌개거리,11689
경기도 의정부시 의정부동,,31,,A02,A0203,A02030600,2999457,12,20230822135028,http://tong.visitkorea.or.kr/cms/resource/89/2999389_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/2999389_image3_1.JPG,Type3,127.0467848789,37.7390659622,6,20230822144844,25,,의정부역동부광장,11696
충청남도 예산군 대흥면 의좋은형제길 3,,34,0,A02,A0202,A02020700,2751853,12,20210930184552,http://tong.visitkorea.or.kr/cms/resource/00/2751900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2751900_image2_1.jpg,Type3,126.7922087858,36.6065758233,6,20230228142017,11,,의좋은형제공원,32450
경상남도 함양군 마천면 의중길 38-2,,36,0,A02,A0203,A02030100,2792709,12,20211213195538,http://tong.visitkorea.or.kr/cms/resource/19/2795719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2795719_image2_1.jpg,Type3,127.6896162709,35.4019899280,6,20231012164016,20,,의중마을,50056
경상남도 함양군 마천면 금계안길 3,,36,0,A02,A0203,A02030100,2792712,12,20211213195708,http://tong.visitkorea.or.kr/cms/resource/31/2795731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2795731_image2_1.jpg,Type3,127.6852804692,35.4047645387,6,20231027152332,20,,의탄마을,50056
충청남도 태안군 소원면 의항리,,34,0,A01,A0101,A01011200,125840,12,20030701090000,http://tong.visitkorea.or.kr/cms/resource/97/184697_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/184697_image3_1.jpg,Type3,126.1602656179,36.8278283286,6,20231205162410,14,,의항해수욕장,32121
대구광역시 군위군 의흥면 읍내길 89-5,,4,0,A02,A0201,A02010700,1955113,12,20141010224756,,,,128.7199542656,36.1735767607,6,20231206113112,9,,의흥향교,39049
경상북도 포항시 북구 청하면 이가리,,35,0,A02,A0205,A02050600,2708154,12,20210305184910,,,,129.3790346568,36.1878820477,6,20230512110111,23,,이가리 닻 전망대,37518
경상북도 포항시 북구 청하면 이가리,538-2,35,,A01,A0101,A01011200,2912950,12,20221121100706,http://tong.visitkorea.or.kr/cms/resource/27/2912927_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2912927_image3_1.jpg,Type3,129.3820067414,36.1836492506,6,20221121100734,23,,이가리간이해변,37518
대구광역시 달성군 다사읍 이천리 277,,4,0,A02,A0201,A02010700,1761631,12,20121204192435,,,,128.4623739404,35.8867017569,6,20231207162258,3,,이강서원,42906
인천광역시 강화군 화도면 해안남로1114번길 6,,2,0,A02,A0201,A02010500,128822,12,20060308090000,http://tong.visitkorea.or.kr/cms/resource/94/183094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/183094_image3_1.jpg,Type3,126.4562895495,37.6160781019,6,20230410113321,1,,이건창 생가,23059
대구 달서구 이곡동 1306-6,,4,0,A02,A0202,A02020700,2744478,12,20210914223608,http://tong.visitkorea.or.kr/cms/resource/76/2745476_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2745476_image2_1.JPG,Type3,128.5148117758,35.8581254007,6,20230821134920,2,,이곡장미공원,
대구광역시 수성구 신천동로 117,(상동),4,0,A02,A0205,A02050200,1115490,12,20101022194248,,,,128.6067181933,35.8356129735,6,20231205173604,7,,이공제비 및 군수이후범선영세불망비,42159
부산광역시 남구 용호동,,6,0,A01,A0101,A01011100,1945309,12,20140829193002,,,,129.1271619566,35.1162451995,6,20231108164747,4,,이기대 (부산 국가지질공원),47545
부산광역시 남구 용호동,,6,,A01,A0101,A01010500,2870314,12,20221019134022,http://tong.visitkorea.or.kr/cms/resource/98/2870298_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2870298_image3_1.JPG,Type3,129.1211287181,35.1319377762,6,20221213101854,4,,이기대 섭자리,48576
강원특별자치도 고성군 거진읍 화진포길 300-1,,32,0,A02,A0201,A02011000,529498,12,20080407230248,http://tong.visitkorea.or.kr/cms/resource/41/3007941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3007941_image3_1.jpg,Type1,128.4401161291,38.4746285313,6,20230906115047,2,,이기붕별장,24710
강원특별자치도 삼척시 도계읍 무건리 산 58,,32,0,A01,A0101,A01010900,2789629,12,20211208235919,http://tong.visitkorea.or.kr/cms/resource/11/2789711_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2789711_image2_1.JPG,Type3,129.1031382723,37.2605265486,6,20230918102101,4,,이끼계곡,26248
충청북도 단양군 적성면 애곡리 129-2,,33,0,A02,A0205,A02050500,2778945,12,20211125000156,http://tong.visitkorea.or.kr/cms/resource/59/2779059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2779059_image2_1.jpg,Type3,128.3335520847,36.9620267104,6,20231214154014,2,,이끼터널,
전라남도 목포시 죽교동,산 39-1,38,0,A02,A0205,A02050200,126937,12,20020422090000,http://tong.visitkorea.or.kr/cms/resource/40/2639040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2639040_image3_1.jpg,Type3,126.3742644776,34.7872480580,6,20231205174206,8,,이난영의 목포의 눈물 노래비,58625
서울특별시 서대문구 대현동,(대현동),1,0,A02,A0203,A02030600,2667611,12,20200818233748,http://tong.visitkorea.or.kr/cms/resource/71/2667471_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2667471_image3_1.jpg,Type3,126.9424606606,37.5579323782,6,20231213170231,14,,이대거리,03767
강원특별자치도 고성군 죽왕면 송지호로 198-12,,32,0,A02,A0201,A02010400,2713385,12,20210408025302,,,,128.5035454892,38.3285440368,6,20230703082117,2,,이덕균가옥,24748
충청남도 천안시 동남구 목천읍 동리4길 36,,34,0,A02,A0201,A02010500,1627223,12,20120510215758,http://tong.visitkorea.or.kr/cms/resource/75/1602575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1602575_image3_1.jpg,Type3,127.2394912782,36.7904847705,6,20231030095123,12,,이동녕선생 생가지,31230
부산광역시 기장군 일광면 이천리 170-8,,6,0,A01,A0101,A01011400,2776281,12,20211119182718,,,,129.2446918963,35.2717466345,6,20221226152713,3,,이동항,46041
강원특별자치도 양양군 서면 들돌길 284-1,,32,0,A02,A0201,A02010400,2777057,12,20211122203148,,,,128.5678388183,38.0878316448,6,20230703084138,7,,이두형가옥,25034
서울특별시 영등포구 여의동로 290 노들나루,,1,0,A02,A0202,A02020800,126701,12,20060705090000,http://tong.visitkorea.or.kr/cms/resource/03/2493203_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2493203_image2_1.JPG,Type3,126.9384174889,37.5258888069,6,20230215105552,20,,이랜드크루즈 (한강유람선),07337
